"CAMIS","DBA","BUILDING","STREET","BORO","ZIPCODE","PHONE","CUISINE_DESC","STREET1"
"50060088","GARLIC TO THE CHICKEN","6692","FOREST AVE","Queens","11385","3476892670","Korean","6692 FOREST AVE"
"50099482","GARLIC TO THE CHICKEN","6692","FOREST AVE","Queens","11385","3476892670","Korean","6692 FOREST AVE"
"50084067","NOMAD CAFE & EATERY","6714","FOREST AVE","Queens","11385","3472278136","Café/Coffee/Tea","6714 FOREST AVE"
"50059906","CAFE ESENCIA","6838","FOREST AVE","Queens","11385","2039792699","American","6838 FOREST AVE"
"50073505","TASTY THAI","7204","FOREST AVE","Queens","11385","9179090937","Thai","7204 FOREST AVE"
"50095135","BURGER CITY","62-20","FOREST AVENUE","Queens","11385","9179091547","Hamburgers","62-20 FOREST AVENUE"
"41451183","L'AROMA DELI CAFE","62-54","FOREST AVENUE","Queens","11385","7184569788","Café/Coffee/Tea","62-54 FOREST AVENUE"
"50080272","MARTINIELLO'S PIZZERIA","62-98","FOREST AVENUE","Queens","11385","7184181112","Pizza","62-98 FOREST AVENUE"
"41100265","ROGNER CAFE & LOUNGE","63-59","FOREST AVENUE","Queens","11385","5167492724","American","63-59 FOREST AVENUE"
"40678310","BUREK'S PIZZA","6855","FOREST AVENUE","Queens","11385","7189714453","Pizza","6855 FOREST AVENUE"
"50102228","BEBE FRITAY GROUP","11226","FRANCIS LEWIS BLVD","Queens","11429","7184894111","Caribbean","11226 FRANCIS LEWIS BLVD"
"50071999","BEST WOK CHINESE FOOD","13875","FRANCIS LEWIS BLVD","Queens","11422","7185253900","Chinese","13875 FRANCIS LEWIS BLVD"
"50088519","TO STEKI","2014","FRANCIS LEWIS BLVD","Queens","11357","9175637273","Greek","2014 FRANCIS LEWIS BLVD"
"50035570","POPEYES","24501","FRANCIS LEWIS BLVD","Queens","11422","7182763010","Chicken","24501 FRANCIS LEWIS BLVD"
"50088523","DORA RESTAURANT","24513","FRANCIS LEWIS BLVD","Queens","11422","7189781945","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","24513 FRANCIS LEWIS BLVD"
"50085069","TRINIDAD ALI'S ROTI SHOP 2","24604","FRANCIS LEWIS BLVD","Queens","11422","6464042762","Caribbean","24604 FRANCIS LEWIS BLVD"
"50063272","LA MARIA","2571","FRANCIS LEWIS BLVD","Queens","11358","7182240332","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","2571 FRANCIS LEWIS BLVD"
"50066542","TACO FUN NANA","3267","FRANCIS LEWIS BLVD","Queens","11358","9173780258","Mexican","3267 FRANCIS LEWIS BLVD"
"50070510","GYRO CORNER NYC","3269","FRANCIS LEWIS BLVD","Queens","11358","7183595454","Greek","3269 FRANCIS LEWIS BLVD"
"50092062","YUMMY NOODLE HOUSE","3335","FRANCIS LEWIS BLVD","Queens","11358","7188887848","Chinese","3335 FRANCIS LEWIS BLVD"
"50087447","KINGS BOX","3341","FRANCIS LEWIS BLVD","Queens","11358","9176217373","Korean","3341 FRANCIS LEWIS BLVD"
"50042130","SUBWAY","3401","FRANCIS LEWIS BLVD","Queens","11358","7183591700","Sandwiches","3401 FRANCIS LEWIS BLVD"
"50073489","DUNKIN'","4554","FRANCIS LEWIS BLVD","Queens","11361","3474140884","American","4554 FRANCIS LEWIS BLVD"
"50087861","ELENA'S 43 RESTAURANT","8948","FRANCIS LEWIS BLVD","Queens","11427","7184684500","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","8948 FRANCIS LEWIS BLVD"
"41441462","DUNKIN'","10962","FRANCIS LEWIS BOULEVARD","Queens","11429","7184651400","Donuts","10962 FRANCIS LEWIS BOULEVARD"
"41628443","KFC","11705","FRANCIS LEWIS BOULEVARD","Queens","11411","7185259608","Chicken","11705 FRANCIS LEWIS BOULEVARD"
"41154370","HENRICA'S RESTAURANT","13889","FRANCIS LEWIS BOULEVARD","Queens","11422","7185277355","Caribbean","13889 FRANCIS LEWIS BOULEVARD"
"50008546","The Blvd Restaurant and Lounge","19-11","FRANCIS LEWIS BOULEVARD","Queens","11357","7187472583","American","19-11 FRANCIS LEWIS BOULEVARD"
"41550291","TERRACE INN","20-05","FRANCIS LEWIS BOULEVARD","Queens","11357","7183529819","American","20-05 FRANCIS LEWIS BOULEVARD"
"41194925","APHRODITES SWEETS","20-07","FRANCIS LEWIS BOULEVARD","Queens","11357","7182241774","Bakery","20-07 FRANCIS LEWIS BOULEVARD"
"41552160","NAGOYA GOURMET","25-73","FRANCIS LEWIS BOULEVARD","Queens","11358","7182810188","Japanese","25-73 FRANCIS LEWIS BOULEVARD"
"41301576","CARVEL ICE CREAM","28-28","FRANCIS LEWIS BOULEVARD","Queens","11358","7184610512","Ice Cream, Gelato, Yogurt, Ices","28-28 FRANCIS LEWIS BOULEVARD"
"50066806","THE CELTIC COVE","29-01","FRANCIS LEWIS BOULEVARD","Queens","11358","9179576807","American","29-01 FRANCIS LEWIS BOULEVARD"
"41204680","SUSHI VILLAGE","32-50","FRANCIS LEWIS BOULEVARD","Queens","11358","7188864733","Japanese","32-50 FRANCIS LEWIS BOULEVARD"
"41454810","GRAZIELLA PIZZERIA","3325","FRANCIS LEWIS BOULEVARD","Queens","11358","7183584706","Pizza/Italian","3325 FRANCIS LEWIS BOULEVARD"
"41419342","57'S ALL AMERICAN GRILL","3345","FRANCIS LEWIS BOULEVARD","Queens","11358","7183533057","American","3345 FRANCIS LEWIS BOULEVARD"
"41353929","PIZZARAMA","3715","FRANCIS LEWIS BOULEVARD","Queens","11358","7186317405","Pizza","3715 FRANCIS LEWIS BOULEVARD"
"50005232","K-TOWN FOOD COURT","46-40","FRANCIS LEWIS BOULEVARD","Queens","11361","7182291480","Korean","46-40 FRANCIS LEWIS BOULEVARD"
"50014651","PARIS BAGUETTE","46-40","FRANCIS LEWIS BOULEVARD","Queens","11361","7184230404","Bakery","46-40 FRANCIS LEWIS BOULEVARD"
"50001994","YMC GOOD TASTE CHINESE RESTAURANT","47-05","FRANCIS LEWIS BOULEVARD","Queens","11361","7186318688","Chinese","47-05 FRANCIS LEWIS BOULEVARD"
"41230254","BKNY THAI RESTAURANT","47-11","FRANCIS LEWIS BOULEVARD","Queens","11361","7182811900","Thai","47-11 FRANCIS LEWIS BOULEVARD"
"40517120","BLUE BAY DINER","5850","FRANCIS LEWIS BOULEVARD","Queens","11364","7182256333","American","5850 FRANCIS LEWIS BOULEVARD"
"41174287","DUNKIN'","6120","FRESH MEADOW LANE","Queens","11365","7184635819","Donuts","6120 FRESH MEADOW LANE"
"41505636","TIENDA VIEJA RESTAURANT","65626564","FRESH MEADOW LANE","Queens","","7183213644","Spanish","65626564 FRESH MEADOW LANE"
"50015240","BOMBAY THEATRE","68-25","FRESH MEADOW LANE","Queens","11365","7184630335","Hotdogs/Pretzels","68-25 FRESH MEADOW LANE"
"50099682","AMITABHA VEGETARIAN RESTAURANT","6824","FRESH MEADOW LN","Queens","11365","7184612100","Asian","6824 FRESH MEADOW LN"
"40969851","ANGELO & AL'S PIZZERIA","6822","FRESH MEADOWS LANE","Queens","","7187628067","Pizza/Italian","6822 FRESH MEADOWS LANE"
"50058141","WENDY'S","6111","FRESH POND RD","Queens","11379","9735976433","American","6111 FRESH POND RD"
"50098363","VEGETARIAN HOUSE","6419","FRESH POND RD","Queens","11385","7184161688","Vegetarian","6419 FRESH POND RD"
"50103689","BAKERS DOZEN BAGELS","6608","FRESH POND RD","Queens","11385","7183663330","Bagels/Pretzels","6608 FRESH POND RD"
"50069122","JIN RAMEN & SUSHI","6641","FRESH POND RD","Queens","11385","3479873959","Japanese","6641 FRESH POND RD"
"50018857","GYRO WORLD","6657","FRESH POND RD","Queens","11385","7183664976","Greek","6657 FRESH POND RD"
"50064788","CUTE CAT CAFE","6669","FRESH POND RD","Queens","11385","9172244451","Café/Coffee/Tea","6669 FRESH POND RD"
"50046244","THE NEST FINE DESSERT","6672","FRESH POND RD","Queens","11385","7184189493","Bakery","6672 FRESH POND RD"
"50045600","ANTICA TRATTORIA","6810","FRESH POND RD","Queens","11385","7183861559","Italian","6810 FRESH POND RD"
"50002390","FRESH POND TAVERN","6869","FRESH POND RD","Queens","11385","9175000742","American","6869 FRESH POND RD"
"50078693","ZENITH THAI","7002","FRESH POND RD","Queens","11385","7184978899","Thai","7002 FRESH POND RD"
"50068205","YE GARDEN","7102","FRESH POND RD","Queens","11385","7184173666","Chinese","7102 FRESH POND RD"
"50097457","CASA CORIZ MEXICAN RESTAURANT","7128","FRESH POND RD","Queens","11385","3475122926","Mexican","7128 FRESH POND RD"
"50003586","THE LIVE OAK","59-93","FRESH POND ROAD","Queens","11378","7183264920","American","59-93 FRESH POND ROAD"
"41712818","A LOVE FOR CAKES","60-16","FRESH POND ROAD","Queens","11378","3475176529","Bakery","60-16 FRESH POND ROAD"
"41321220","JOHNNY'S CAFE","60-39","FRESH POND ROAD","Queens","11378","3474029900","Polish","60-39 FRESH POND ROAD"
"40378719","THE CLUBHOUSE","61-21","FRESH POND ROAD","Queens","11379","7188218338","American","61-21 FRESH POND ROAD"
"41559846","DUNKIN'","6122","FRESH POND ROAD","Queens","11379","7184182393","Café/Coffee/Tea","6122 FRESH POND ROAD"
"41684033","TROPICAL RESTAURANT # 3","62-27","FRESH POND ROAD","Queens","11379","7188212600","Spanish","62-27 FRESH POND ROAD"
"40547163","GLENLO TAVERN","641618","FRESH POND ROAD","Queens","","7184180661","American","641618 FRESH POND ROAD"
"50083894","MY JARABACOA #1 RESTAURANT","65-13","FRESH POND ROAD","Queens","11385","7188215880","Spanish","65-13 FRESH POND ROAD"
"40947395","EUROPEAN BAR","66-07","FRESH POND ROAD","Queens","11385","7184188457","Café/Coffee/Tea","66-07 FRESH POND ROAD"
"40529040","MINITALIA PIZZERIA","66-25","FRESH POND ROAD","Queens","11385","7183862006","Pizza/Italian","66-25 FRESH POND ROAD"
"50005854","TENDO SUSHI","66-26","FRESH POND ROAD","Queens","11385","7183810809","Japanese","66-26 FRESH POND ROAD"
"41720078","TAQUERIA KERMES","6636","FRESH POND ROAD","Queens","11385","3474639263","Spanish","6636 FRESH POND ROAD"
"40692741","DELIGHT DONUT","6691","FRESH POND ROAD","Queens","11385","7186284708","American","6691 FRESH POND ROAD"
"40908374","TASTE OF CHINA","67-08","FRESH POND ROAD","Queens","11385","7186285797","Chinese","67-08 FRESH POND ROAD"
"50093945","L.Q. PALACE (KTV KARAOKE)","4116","FULLER PL","Queens","11355","2123003888","Chinese","4116 FULLER PL"
"50016319","ROYAL ELITE PALACE CATERERS LLC","6902","GARFIELD AVE","Queens","11377","7185652001","Jewish/Kosher","6902 GARFIELD AVE"
"50011531","TERRAZA 7 TRAIN CAFE","40-19","GLEANE STREET","Queens","11373","3476023924","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","40-19 GLEANE STREET"
"50097076","NEW CHOI HEE III","5907","GRAND AVE","Queens","11378","7184164035","Chinese","5907 GRAND AVE"
"50010268","ANCHOR INN","5930","GRAND AVE","Queens","11378","7183267253","American","5930 GRAND AVE"
"50066414","THE CITY DINER","6535","GRAND AVE","Queens","11378","7188946923","American","6535 GRAND AVE"
"50099804","EL POLLO SABROSON","6635","GRAND AVE","Queens","11378","3475478263","Spanish","6635 GRAND AVE"
"50063863","BUKOWSKI'S","6947","GRAND AVE","Queens","11378","9292960209","Irish","6947 GRAND AVE"
"50093932","EL POLLO REAL RESTAURANT","6951","GRAND AVE","Queens","11378","9295079566","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","6951 GRAND AVE"
"50047928","WAKAMATSU JAPANESE RESTAURANT","7018","GRAND AVE","Queens","11378","7188986800","Japanese","7018 GRAND AVE"
"50049276","SPICE KITCHEN","7104","GRAND AVE","Queens","11378","7184769680","Indian","7104 GRAND AVE"
"50088402","Burger King","7417","GRAND AVE","Queens","11373","5167466800","Hamburgers","7417 GRAND AVE"
"50091345","TOMMY THAI","8532","GRAND AVE","Queens","11373","9178326881","Thai","8532 GRAND AVE"
"50016877","ASIAN KITCHEN","8543","GRAND AVE","Queens","11373","7185650906","Chinese","8543 GRAND AVE"
"41387635","ANGELOS DELI RESTAURANT","5000","GRAND AVENUE","Queens","11378","7183864423","Mexican","5000 GRAND AVENUE"
"41722751","SAKURA 7","6554","GRAND AVENUE","Queens","11378","7188949888","Japanese","6554 GRAND AVENUE"
"41227925","GOOD EATS","69-32","GRAND AVENUE","Queens","11378","7184782420","American","69-32 GRAND AVENUE"
"41461711","CHEN GRAND CHINA RESTAURANT","69-42","GRAND AVENUE","Queens","11378","7184247600","Chinese","69-42 GRAND AVENUE"
"50016781","FORTUNE GARDEN","69-49","GRAND AVENUE","Queens","11378","7187797383","Chinese","69-49 GRAND AVENUE"
"40378774","FAME DINER","69-67","GRAND AVENUE","Queens","11378","7184784674","American","69-67 GRAND AVENUE"
"41231634","HUSH CAFE LOUNGE & GARDEN","7010","GRAND AVENUE","Queens","11378","7187796061","Eastern European","7010 GRAND AVENUE"
"40840921","CONNOLLY'S CORNER","7115","GRAND AVENUE","Queens","11378","7185657383","Continental","7115 GRAND AVENUE"
"50097054","SIIPS BUBBLE","74-08","GRAND AVENUE","Queens","11373","7188980076","Café/Coffee/Tea","74-08 GRAND AVENUE"
"41434859","PATACON PISAO","85-22","GRAND AVENUE","Queens","11373","7188998922","Spanish","85-22 GRAND AVENUE"
"40369262","JOHN'S PIZZERIA","8502","GRAND AVENUE","Queens","11373","7184577561","Pizza","8502 GRAND AVENUE"
"41590665","LOS PAISITAS BAKERY & RESTAURANT","87-11","GRAND AVENUE","Queens","11373","9172970935","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","87-11 GRAND AVENUE"
"50053170","KEW MOTOR INN RESTAURANT & BAR","13901","GRAND CENTRAL PKWY","Queens","11435","9175607766","American","13901 GRAND CENTRAL PKWY"
"50038353","TOWERS RESTAURANT AND CATERING","27248","GRAND CENTRAL PKWY","Queens","11005","7188198228","Continental","27248 GRAND CENTRAL PKWY"
"50050198","THE WINDJAMMER","552","GRANDVIEW AVENUE","Queens","11385","7184565267","American","552 GRANDVIEW AVENUE"
"50066811","THAI TREE","3617","GREENPOINT AVE","Queens","11101","7188061046","Thai","3617 GREENPOINT AVE"
"50093253","DON POLLO","4106","GREENPOINT AVE","Queens","11104","7183615898","Peruvian","4106 GREENPOINT AVE"
"50051765","LA POLLERA DE MARIO","4120","GREENPOINT AVE","Queens","11104","7187298586","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","4120 GREENPOINT AVE"
"50034691","HALAL KITCHEN","4202A","GREENPOINT AVE","Queens","11104","7183928688","Chinese","4202A GREENPOINT AVE"
"50053346","COFFEE TOSSY","4214","GREENPOINT AVE","Queens","11104","9295220944","Sandwiches/Salads/Mixed Buffet","4214 GREENPOINT AVE"
"50082332","TACO TODAY","4222","GREENPOINT AVE","Queens","11104","7184339825","Tex-Mex","4222 GREENPOINT AVE"
"50057623","MISTER BURRITO LOCO","4320","GREENPOINT AVE","Queens","11104","3478138953","Mexican","4320 GREENPOINT AVE"
"50047697","LENNY'S PIZZA","4408","GREENPOINT AVE","Queens","11104","7187868100","Pizza/Italian","4408 GREENPOINT AVE"
"50093565","AVE COFFEE HOUSE","4501","GREENPOINT AVE","Queens","11104","3477384276","Café/Coffee/Tea","4501 GREENPOINT AVE"
"50057057","RIKO PERUVIAN CUISINE","4506","GREENPOINT AVE","Queens","11104","9178326758","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","4506 GREENPOINT AVE"
"50091734","4 SQUARED FLAVORS","4512","GREENPOINT AVE","Queens","11104","9294342823","Bangladeshi","4512 GREENPOINT AVE"
"50085773","CAFE COLOMBIA","4627","GREENPOINT AVE","Queens","11104","7183921253","Bakery","4627 GREENPOINT AVE"
"50059215","LA BELLA PIZZA","4706","GREENPOINT AVE","Queens","11104","7183928236","Pizza","4706 GREENPOINT AVE"
"50053083","PELICANA CHICKEN","4708","GREENPOINT AVE","Queens","11104","3477179001","Korean","4708 GREENPOINT AVE"
"50098384","K.B. GRAND DELI","31-24","GREENPOINT AVENUE","Queens","11101","9292809681","Delicatessen","31-24 GREENPOINT AVENUE"
"50049765","ANGELO'S PIZZA","32-19","GREENPOINT AVENUE","Queens","11101","7183896464","Pizza","32-19 GREENPOINT AVENUE"
"41107259","BANTRY BAY PUBLICK HOUSE","33-01","GREENPOINT AVENUE","Queens","11101","7187849500","Irish","33-01 GREENPOINT AVENUE"
"50014942","NUHMA","33-15","GREENPOINT AVENUE","Queens","11101","2126731806","American","33-15 GREENPOINT AVENUE"
"41018146","TROPICAL II RESTAURANT","36-10","GREENPOINT AVENUE","Queens","11101","7183922734","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","36-10 GREENPOINT AVENUE"
"41575103","PAPA JOHN'S","40-12","GREENPOINT AVENUE","Queens","11104","7187847272","Pizza","40-12 GREENPOINT AVENUE"
"50011620","MARABELLAS PIZZERIA","41-07","GREENPOINT AVENUE","Queens","11104","7187864635","Pizza/Italian","41-07 GREENPOINT AVENUE"
"41531279","GREENPOINT LOUNGE","43-22","GREENPOINT AVENUE","Queens","11104","7187067825","Irish","43-22 GREENPOINT AVENUE"
"41712533","I LOVE PARAGUAY","4316","GREENPOINT AVENUE","Queens","11104","7187865534","Spanish","4316 GREENPOINT AVENUE"
"41704299","LOS VERDES","46-26","GREENPOINT AVENUE","Queens","11104","7182556600","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","46-26 GREENPOINT AVENUE"
"41035487","PADDY DUGGANS PUB","4714","GREENPOINT AVENUE","Queens","11104","7184157399","Bottled beverages, including water, sodas, juices, etc.","4714 GREENPOINT AVENUE"
"50089741","PIMENTO JAMAICAN CUISINE","13742","GUY BREWER BLVD","Queens","11434","7182762484","Caribbean","13742 GUY BREWER BLVD"
"50073960","BLAZE 718 JAMAICAN & AMERICAN RESTAURANT","10910","GUY R BREWER BLVD","Queens","11433","3477720641","Caribbean","10910 GUY R BREWER BLVD"
"50070712","SEAMORHEN","11833","GUY R BREWER BLVD","Queens","11434","7187239181","Soul Food","11833 GUY R BREWER BLVD"
"50009619","POPEYES","12210","GUY R BREWER BLVD","Queens","11434","7187121200","Chicken","12210 GUY R BREWER BLVD"
"50096186","GERIZIM BURGER FACTORY","13406","GUY R BREWER BLVD","Queens","11434","3477920730","American","13406 GUY R BREWER BLVD"
"50075574","XIN BAO","13742","GUY R BREWER BLVD","Queens","11434","7189778989","Chinese","13742 GUY R BREWER BLVD"
"50069838","FOREVER JERK, LLC","14594","GUY R BREWER BLVD","Queens","11434","6462875765","Caribbean","14594 GUY R BREWER BLVD"
"50075526","BOULEVARD HERO DELI & GRILL","14924","GUY R BREWER BLVD","Queens","11434","7189952043","American","14924 GUY R BREWER BLVD"
"50075314","MARIO'S PIZZA","14929","GUY R BREWER BLVD","Queens","11434","7186563104","Pizza","14929 GUY R BREWER BLVD"
"50035898","NEW CASTLE DELI & GROCERY","14934","GUY R BREWER BLVD","Queens","11434","7189955327","Delicatessen","14934 GUY R BREWER BLVD"
"41164643","YOGI RESTAURANT","10826","GUY R BREWER BOULEVARD","Queens","11433","7182629352","Caribbean","10826 GUY R BREWER BOULEVARD"
"50002976","CHECKERS","133-18","GUY R BREWER BOULEVARD","Queens","11434","7184135599","American","133-18 GUY R BREWER BOULEVARD"
"50093901","FOUR SEASONS PALACE","134-14","GUY R BREWER BOULEVARD","Queens","11434","7185255555","Chinese","134-14 GUY R BREWER BOULEVARD"
"50101381","LAS CARRETAS LATINAS","4008","HAMPTON ST","Queens","11373","9178326761","Spanish","4008 HAMPTON ST"
"50067775","GOLDEN KRUST CARIBBEAN BAKERY & GRILL","21873","HEMPSTEAD AVE","Queens","11429","5162443949","Caribbean","21873 HEMPSTEAD AVE"
"50051203","NEW CHINA KING","22016","HEMPSTEAD AVE","Queens","11429","7184791188","Chinese","22016 HEMPSTEAD AVE"
"40916179","BELVEDERE RESTAURANT","218-54","HEMPSTEAD AVENUE","Queens","11429","7184649795","Creole","218-54 HEMPSTEAD AVENUE"
"41131266","THE POUR HOUSE","223-01","HEMPSTEAD AVENUE","Queens","11429","7184652902","American","223-01 HEMPSTEAD AVENUE"
"50060593","KING GARDEN","14612","HILLSIDE AVE","Queens","11435","6463099956","Chinese","14612 HILLSIDE AVE"
"50073585","PUNTO ROJO","14716","HILLSIDE AVE","Queens","11435","5167471329","Spanish","14716 HILLSIDE AVE"
"50091365","MOTIN SWEETS & MASALA","15333","HILLSIDE AVE","Queens","11432","7182977779","Bangladeshi","15333 HILLSIDE AVE"
"50099056","ATOMIC WINGS/BURGER HOLE","15923","HILLSIDE AVE","Queens","11432","7184806642","American","15923 HILLSIDE AVE"
"50050467","SYBIL'S BAKERY","15924","HILLSIDE AVE","Queens","11432","7182972359","Caribbean","15924 HILLSIDE AVE"
"50088466","RINCON GUATEMALTECO","16002A","HILLSIDE AVE","Queens","11432","6463630351","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","16002A HILLSIDE AVE"
"50033628","UNCLE'S FRIED CHICKEN","16304","HILLSIDE AVE","Queens","11432","7183743466","Chicken","16304 HILLSIDE AVE"
"50070585","KING KABAB","16709","HILLSIDE AVE","Queens","11432","7185264968","Indian","16709 HILLSIDE AVE"
"50085647","KENNEDY FRIED CHICKEN","16719","HILLSIDE AVE","Queens","11432","3472334709","Chicken","16719 HILLSIDE AVE"
"50049280","PANSHI","168-37/39","HILLSIDE AVE","Queens","","7184808516","Bangladeshi","168-37/39 HILLSIDE AVE"
"50057216","SUBWAY","16814","HILLSIDE AVE","Queens","11432","7182914011","Sandwiches","16814 HILLSIDE AVE"
